id,street_name,street_type,lamp_type,longitude,latitude,wattage
3226,Davey,Place,LED,147.315719700035,-42.8978987233274,18
3227,Melville,Street,HPS,147.324466641967,-42.8802348552038,250
3228,Victoria,Street,HPS,147.325020109623,-42.8844148083197,250
3229,Milles,Street,CFL,147.309762188317,-42.900471062817,42
3230,Davey,Street,OTHER,147.328188553482,-42.8854925245888,0
3231,Davey,Street,HPS,147.328188553482,-42.8854925245888,250
3232,Clutha,Place,LED,147.297581958375,-42.9015269783492,18
3233,William,Street,LED,147.313388664321,-42.8878593127192,18
3234,Southern (nr Olinda Grv),Outlet,HPS,147.308554115922,-42.9137100014984,150
3235,Burnett,Street,OTHER,147.31577983458,-42.8744457418092,0
3236,Burnett,Street,OTHER,147.31577983458,-42.8744457418092,0
3237,Burnett,Street,HPS,147.315779859035,-42.8744457354381,400
3238,Burnett,Street,HPS,147.315779859035,-42.8744457354381,400
3239,Woodcutters,Road,MV,147.306194578798,-42.9072626000014,80
3240,Murray,Street,MV,147.315903488166,-42.8766692925083,250
3241,Kelly,Street,MV,147.334083812716,-42.8871555037787,125
3242,Sandy Bay,Road,HPS,147.359999879884,-42.922349558603,250
3243,Cartela,Street,LED,147.335891673863,-42.914275100945,18
3244,Bellevue,Parade,LED,147.31702606766,-42.855354428371,18
3245,Bellevue,Parade,LED,147.31702606766,-42.855354428371,18
3246,Red Knights,Road,LED,147.340647588287,-42.9100167269943,18
3247,Solana,Place,LED,147.340648696934,-42.9122846610969,18
3248,Wellington,Street,LED,147.320340848623,-42.8703010635997,18
3249,Sandy Bay,Road,HPS,147.326541179674,-42.8917216405988,250
3250,Earl,Street,LED,147.329256200272,-42.9026391500543,18
3251,Creek,Road,HPS,147.28892375522,-42.8598064502451,150
3252,Yaizu,Court,MV,147.278844260729,-42.8643868986521,80
3253,Grace,Street,LED,147.328664309822,-42.8995623749611,18
3254,McCann,Crescent,LED,147.289448193836,-42.8664577715317,25
3255,Adelaide,Street,LED,147.312505848749,-42.8950721049825,18
3256,York,Street,MV,147.324743445775,-42.9000324527844,250
3257,Lambert,Avenue,LED,147.332909101007,-42.9056783064322,18
3258,Park,Street,LED,147.309281052877,-42.854773363088,18
3259,Swanston,Street,LED,147.309001330711,-42.8578952318191,18
3260,Minallo,Street,LED,147.313001652936,-42.8798777813663,18
3261,Wayne,Avenue,HPS,147.35528420438,-42.9157765417398,150
3262,Fisher,Avenue,LED,147.349992752217,-42.9173596126673,18
3263,Keith White,Crescent,LED,147.295021015227,-42.8723301870855,18
3264,Clare,Street,LED,147.308068574977,-42.8649654555621,18
3265,Sandy Bay,Road,MV,147.358864294103,-42.9142159023654,250
3266,Sandy Bay,Road,HPS,147.325740865613,-42.8939166715584,250
3267,Clarendon,Street,LED,147.305969938998,-42.8526200658088,18
3268,Jennings,Street,LED,147.308747756055,-42.8644644716353,18
3269,Harrington,Street,LED,147.31899359011,-42.8804549248157,265
3270,Argyle,Street,HPS,147.319885323778,-42.8740799268377,250
3271,Sloane,Street,LED,147.334951295076,-42.8914997691084,18
3272,Doyle,Avenue,LED,147.292205572424,-42.8672538774805,18
3273,Augusta,Road,HPS,147.289278931917,-42.8628549554125,250
3274,McRobies,Road,LED,147.295618919051,-42.8933922964871,18
3275,Davey,Street,HPS,147.32953720625,-42.8847091552848,250
3276,Enterprise,Road,LED,147.335951066171,-42.9159570284416,18
3277,Huon,Road,LED,147.252367325991,-42.9277028398673,18
3278,Queens,Walk,LED,147.315170065752,-42.8506433171726,18
3279,Springvale,Avenue,LED,147.304545600448,-42.8516941274914,18
3280,Capri,Drive,LED,147.336498363133,-42.9138922726286,18
3281,Morrison,Street,HPS,147.331597756035,-42.8842607863053,250
3282,Argyle,Street,HPS,147.315970799915,-42.8701590636973,250
3283,Whelan,Crescent,LED,147.310748145579,-42.8885947292762,18
3284,Willowdene,Avenue,CFL,147.3439483204,-42.9114925750171,42
3285,Antill,Street,HPS,147.319939145623,-42.8910190860327,250
3286,Honora,Avenue,LED,147.306582454643,-42.8642127026627,18
3287,Short,Street,LED,147.327964966405,-42.8757961667187,18
3288,Arthur,Street,MV,147.310971100518,-42.8769804650089,125
3289,Adelaide,Street,LED,147.311812418118,-42.8955521562419,18
3290,Argyle,Street,HPS,147.329170320553,-42.8807470298007,400
3291,Washington,Street,HPS,147.308830282372,-42.8949028204935,150
3292,Cameron,Street,CFL,147.311811168346,-42.8951509399221,42
3293,Battery,Square,LED,147.336771567028,-42.888425583106,18
3294,Woodcutters,Road,MV,147.30630500028,-42.9078559201737,80
3295,Marlborough,Street,LED,147.342490882663,-42.9164443912928,18
3296,Tasman,Bridge,LED,147.342339820036,-42.8650991623002,175
3297,Macquarie,Street,HPS,147.317698543144,-42.8922516246526,250
3298,Molle,Street,MV,147.321624557404,-42.8879426623855,250
3299,King,Street,LED,147.328111301202,-42.8946457843031,18
3300,Lighton,Way,CFL,147.28592111784,-42.8729397518025,42
3301,Liverpool,Street,MV,147.330118963365,-42.8786999852487,400
3302,Giblin,Street,LED,147.29554721229,-42.8650429119291,18
3303,Cartela,Street,LED,147.334780430691,-42.9139343837981,18
3304,Nelson,Road,LED,147.330168006656,-42.9049786406521,18
3305,Nelson,Road,OTHER,147.330168006608,-42.904978631647,250
3306,Southern (nr Olinda Grv),Outlet,OTHER,147.30866333712,-42.9117408240632,0
3307,Southern (nr Olinda Grv),Outlet,HPS,147.308663349371,-42.9117408240301,150
3308,Clare,Street,LED,147.30571859403,-42.8636029226036,18
3309,Nelson,Road,CFL,147.337500945126,-42.9266868377025,42
3310,Long Point,Road,LED,147.3548625193,-42.9122493548366,18
3311,Churchill (University),Avenue,LED,147.323009311082,-42.9032927331383,14
3312,Dalkeith,Court,CFL,147.34148517467,-42.9146277574772,42
3313,Garth,Avenue,LED,147.340650573753,-42.906883719879,18
3314,Niree,Heights,LED,147.33221784833,-42.9114152551679,18
3315,Milles,Street,LED,147.310122042573,-42.8999735937842,18
3316,Mellifont,Street,LED,147.306689830189,-42.8755215778164,18
3317,Parliament,Square,MV,147.330986433734,-42.8860008497298,80
3318,Girrabong,Road,HPS,147.280015899253,-42.8610095284703,150
3319,Cascade,Road,HPS,147.297745245954,-42.8955841028681,150
3320,Alexander,Street,MV,147.324855994257,-42.9021101547194,250
3321,Liverpool,Crescent,LED,147.307264566453,-42.8909964945672,80
3322,Richardson,Avenue,LED,147.317739404883,-42.9028325895762,18
3323,Runnymede,Street,LED,147.335352178663,-42.8877716364102,18
3324,Strickland,Avenue,LED,147.287760361368,-42.8980522268619,18
3325,Bathurst,Street,MV,147.317196559299,-42.8866939917382,150
3326,Churchill (University),Avenue,MV,147.324990153331,-42.904025844363,80
3327,Gardenia,Grove,LED,147.354842089404,-42.9206742781002,18
3328,Argyle,Street,HPS,147.318951901926,-42.8733665482141,250
3329,Joynton,Street,LED,147.304160445269,-42.8654785528523,18
3330,Fitzroy,Place,HPS,147.324499831405,-42.8905442087132,250
3331,Davey,Street,HPS,147.331122043182,-42.883328128277,250
3332,Davey,Street,HPS,147.331122043182,-42.883328128277,250
3333,Tara,Street,CFL,147.30053177143,-42.8937898477007,42
3334,Ruth,Drive,CFL,147.28512519189,-42.8679041972894,42
3335,Grayling,Avenue,LED,147.302107266185,-42.8995204839169,18
3336,Goulburn,Street,MV,147.313377054943,-42.8870368132192,250
3337,Bathurst,Street,MV,147.315276514228,-42.8866287119964,250
3338,Edith,Avenue,MV,147.338604618098,-42.9166853596295,80
3339,Watkins,Avenue,LED,147.316383857545,-42.8812166367095,18
3340,Hill,Street,LED,147.312580354577,-42.8809519192069,18
3341,Kirby,Court,LED,147.305486619048,-42.8852795729327,18
3342,Sandy Bay,Road,MV,147.329995725645,-42.8989243780728,400
3343,Summerhill,Road,LED,147.302913785586,-42.8777994200585,18
3344,Brooker,Avenue,HPS,147.329293785704,-42.8774539607246,250
3345,Churchill,Avenue,MV,147.339364796266,-42.9125648893908,150
3346,Invercargill,Road,LED,147.32594156708,-42.9151530002687,18
3347,Burnett,Street,HPS,147.322532570136,-42.8714275949843,250
3348,Osborne,Street,HPS,147.326026999833,-42.8928969673058,250
3349,Harding,Street,LED,147.302069712634,-42.863874994804,18
3350,Churchill,Avenue,HPS,147.351226457086,-42.9188849184878,250
3351,Princes,Park,LED,147.336519651958,-42.8883437546636,18
3352,Murray,Street,MV,147.322802499523,-42.8812359111712,250
3353,Harrington,Street,MV,147.322996296158,-42.8830890985819,400
3354,Duke,Street,LED,147.322978805605,-42.8984365293278,18
3355,Davey,Street,HPS,147.327749176207,-42.8861647651503,250
3356,Nelson,Road,LED,147.324209332296,-42.9157188538099,18
3357,Nelson,Road,HPS,147.323489228951,-42.9140916675095,150
3358,Nelson,Road,LED,147.323489228951,-42.9140916675095,18
3359,Giblin,Street,LED,147.293854920025,-42.8716562497131,18
3360,Lower Domain,Road,HPS,147.333040247814,-42.8703486037819,150
3361,Hillborough,Road,CFL,147.295962349903,-42.8962118617806,42
3362,Ilfracombe,Crescent,LED,147.337160888882,-42.9058475440481,18
3363,Southern (nr Olinda Grv),Outlet,HPS,147.31048307787,-42.9126422785858,150
3364,Waimea,Avenue,LED,147.335947096114,-42.9075478050311,18
3365,Capri,Drive,LED,147.336724925061,-42.9142534089736,18
3366,Tasman,Highway,HPS,147.332543393766,-42.8770305328114,250
3367,Davey,Street,HPS,147.334859841615,-42.8794470816641,400
3368,Mellifont,Street,HPS,147.3076145276,-42.8767926142664,150
3369,Jutland,Street,LED,147.30358455025,-42.8592858949378,18
3370,Sandy Bay,Road,MV,147.350986577315,-42.9109811669492,50
3371,Lower Domain,Road,HPS,147.333387013608,-42.872715911672,150
3372,Mt Nelson Walking (nr bnd 7),Track,LED,147.322993495015,-42.9103103080948,18
3373,Poets,Road,CFL,147.308416604139,-42.8863595620264,42
3374,Cascade,Road,LED,147.299732078733,-42.895474295507,18
3375,Clare,Street,OTHER,147.307939689538,-42.8651471598901,0
3376,Chadwick,Court,LED,147.307077771275,-42.8852335408597,18
3377,New Town,Road,HPS,147.307047867928,-42.8600762764756,250
3378,View,Street,LED,147.319135822073,-42.9021556992684,18
3379,Molle,Street,HPS,147.323363056702,-42.8891351041446,250
3380,Lenah Valley,Road,HPS,147.279817506021,-42.8653082965064,150
3381,Caroline,Street,LED,147.314865835303,-42.9043251584991,18
3382,Hill,Street,HPS,147.316427234384,-42.885377210196,150
3383,Southern (nr Olinda Grv),Outlet,HPS,147.308523641036,-42.9130777192373,150
3384,Domain,Highway,HPS,147.332507677797,-42.8641784221328,250
3385,Churchill,Avenue,MV,147.34561624179,-42.9173829858988,250
3386,Summerleas,Road,LED,147.266827211108,-42.9234530221023,18
3387,Cascade,Road,HPS,147.303345783631,-42.8955348383911,150
3388,McGuinness,Crescent,LED,147.296095088725,-42.868775360444,18
3389,Lawley,Crescent,CFL,147.275427204588,-42.9033618386912,42
3390,Kalang,Avenue,LED,147.275686610642,-42.8621380516331,18
3391,Wendover,Place,LED,147.308065867648,-42.8548058523193,18
3392,Randall,Street,CFL,147.32001827974,-42.8988132834945,42
3393,Liverpool,Street,HPS,147.323315671623,-42.8849161124102,150
3394,Parliament,Street,LED,147.321824743561,-42.898465759397,18
3395,Tasman,Highway,HPS,147.333072554469,-42.8769781328415,250
3396,Strickland,Avenue,LED,147.268030555165,-42.9109050923055,18
3397,Marieville,Esplanade,LED,147.331836187703,-42.8968278649116,14
3398,Aberdeen,Street,LED,147.327029951917,-42.8711470562062,18
3399,Shannuk,Drive,LED,147.306725054917,-42.8838646057218,18
3400,Davey,Place,LED,147.314979712279,-42.8970708384905,18
3401,Davey,Street,HPS,147.332539779874,-42.882336150702,250
3402,Davey,Street,HPS,147.332539779874,-42.882336150702,150
3403,Davey,Street,HPS,147.332539779874,-42.882336150702,250
3404,Broughton,Avenue,LED,147.334215559902,-42.9285472562997,18
3405,Churchill,Avenue,HPS,147.355509262999,-42.9168362965744,150
3406,Molle,Street,HPS,147.321572315572,-42.8877661259906,150
3407,Namoi,Place,LED,147.283046817744,-42.8661076923992,18
3408,Brooker,Avenue,HPS,147.322565969243,-42.8710231636805,250
3409,Argyle,Street,OTHER,147.33020794936,-42.8814976565933,0
3410,Argyle,Street,HPS,147.330207961605,-42.881497656558,250
3411,Domain,Highway,HPS,147.323921171454,-42.8580726972364,250
3412,Campbell,Street,HPS,147.323609558325,-42.8747304843755,250
3413,Cycleway,N/A,LED,147.334313582038,-42.8717492756234,18
3414,Lansdowne,Crescent,HPS,147.310616859732,-42.8798997292704,150
3415,Buchanan,Avenue,LED,147.343899395525,-42.9143030698278,18
3416,Pirie,Street,LED,147.304991547736,-42.8569194248162,18
3417,Berea,Street,LED,147.321812349866,-42.8868506344063,18
3418,Darling,Parade,LED,147.304060617748,-42.8718925194294,18
3419,Cycleway,N/A,LED,147.309897470837,-42.8540596284575,18
3420,Churchill,Avenue,HPS,147.345292380457,-42.9167251510657,150
3421,Marine,Terrace,LED,147.337633729438,-42.8914108605323,18
3422,Brisbane,Street,LED,147.324551306409,-42.8785346183464,18
3423,McTavish,Avenue,LED,147.311899975542,-42.8714249680154,18
3424,Ruth,Drive,CFL,147.283590236658,-42.8726924914915,42
3425,Strickland,Avenue,HPS,147.292033972068,-42.896810613654,250
3426,Barrack,Street,HPS,147.321134757572,-42.8847382820154,250
3427,Lenah Valley,Road,HPS,147.286758311726,-42.8620055045425,150
3428,Warwick (nr Murray),Street,MV,147.318251880572,-42.8788403628703,400
3429,Goulburn,Street,HPS,147.321481645922,-42.8851300639705,250
3430,Iluka,Court,LED,147.295692184368,-42.8628863815193,18
3431,Greenway,Avenue,LED,147.297348429545,-42.8671148597837,18
3432,Washington,Street,LED,147.30746394957,-42.8972639631318,18
3433,Augusta,Road,HPS,147.291662797766,-42.8634524517033,150
3434,Sandy Bay,Road,MV,147.359164215652,-42.9148448764112,250
3435,Sandy Bay (nr Nelson Rd),Road,HPS,147.333607201525,-42.9016481802765,250
3436,Aberdeen,Street,LED,147.325348757149,-42.870350852946,18
3437,Hurle,Street,LED,147.314775315517,-42.9023253451482,18
3438,Maria,Street,LED,147.292198473148,-42.858999513544,175
3439,Maria,Street,LED,147.292198473148,-42.858999513544,240
3440,Maria,Street,LED,147.292198473148,-42.858999513544,240
3441,Bentley,Road,OTHER,147.274075511704,-42.8572411798147,42
3442,Proctors,Road,LED,147.317009693512,-42.9004793021304,18
3443,Saunders,Crescent,LED,147.277334949617,-42.9002893827606,18
3444,Macquarie,Street,HPS,147.309865375276,-42.8943755400208,250
3445,Brooker,Avenue,LED,147.315610167682,-42.8634463441213,18
3446,Brooker,Avenue,HPS,147.315610192165,-42.8634463440538,250
3447,Pickard,Street,LED,147.293525138936,-42.8636287169577,18
3448,Domain (Pavillion Pt),Highway,LED,147.333987431133,-42.8639779708808,18
3449,Rosehill,Crescent,LED,147.287627131281,-42.8698328878167,25
3450,Apsley,Street,LED,147.299833184586,-42.8942479663305,18
3451,Clift,Street,LED,147.300186057432,-42.876920476359,18
3452,Wandeet,Place,LED,147.34550783369,-42.9150670918884,18
3453,Mistral,Place,MV,147.331074340106,-42.8786960648815,250
3454,Pirie,Street,CFL,147.308822781683,-42.8596741889632,42
3455,Shoobridge,Street,LED,147.325808762674,-42.8726716830037,18
3456,Federal,Street,LED,147.315755994149,-42.871186294749,18
3457,Liverpool,Street,HPS,147.321454669986,-42.8865950433945,250
3458,Carr,Street,CFL,147.312585207844,-42.8670348139449,42
3459,Knocklofty,Terrace,LED,147.310482758473,-42.8855953742951,18
3460,Baker,Street,LED,147.298492287345,-42.8629596772261,18
3461,Southern (nr Davey St),Outlet,HPS,147.318447695704,-42.8934248454353,250
3462,Commercial,Road,LED,147.312663999157,-42.8702778532137,18
3463,Churchill,Avenue,HPS,147.343458183543,-42.9153081154278,250
3464,Jennings,Street,LED,147.308924408467,-42.8636426401631,18
3465,Queens,Walk,LED,147.320468598987,-42.8524964470614,18
3466,Paviour,Street,LED,147.311533004696,-42.8622309618952,18
3467,Bishop,Street,CFL,147.312045024786,-42.8574010598554,42
3468,Fraser,Street,LED,147.307973944113,-42.8639037967798,18
3469,Lincoln,Street,LED,147.323485985502,-42.8935753543897,18
3470,Bedford,Street,LED,147.306783857725,-42.8662898014831,18
3471,Fielding,Drive,CFL,147.305088007455,-42.8825419638672,42
3472,Gladstone,Street,HPS,147.330107995022,-42.8875271926689,250
3473,Hunter,Street,HPS,147.334956805658,-42.8815270058559,250
3474,Hunter,Street,HPS,147.334956805658,-42.8815270058559,150
3475,Bathurst,Street,HPS,147.319183731414,-42.8857049504805,150
3476,Cross,Street,LED,147.304473632282,-42.8596990477835,18
3477,Churchill,Avenue,MV,147.355306541868,-42.9166747421136,250
3478,New Town,Road,HPS,147.300159801694,-42.8530939141216,250
3479,Elizabeth,Street,HPS,147.331928679448,-42.8833576801514,250
3480,Southern (nr Olinda Grv),Outlet,HPS,147.3116685062,-42.9134183240114,150
3481,Russell,Crescent,MV,147.3295599583,-42.8953963979952,250
3482,Goulburn,Street,HPS,147.319214631464,-42.8866983876245,250
3483,Quorn,Street,LED,147.331359604755,-42.9029380795719,18
3484,Princes,Street,LED,147.322505328125,-42.8975600602187,18
3485,Cato,Avenue,LED,147.304461695837,-42.8761219809956,18
3486,New Town (Ogilvie Hgh Sch),Road,MV,147.301013374065,-42.8540285949822,80
3487,Goulburn,Street,HPS,147.322729720062,-42.8841431059627,250
3488,Domain,Highway,LED,147.335882451322,-42.8653925799683,75
3489,Paternoster,Row,LED,147.32231513003,-42.876681031398,18
3490,Benjafield,Terrace,LED,147.297157654006,-42.8719964279663,18
3491,Fitzroy,Place,LED,147.323160560926,-42.8915519203555,18
3492,Mellifont,Street,LED,147.306301374477,-42.8750753075576,18
3493,Harrington,Street,HPS,147.323185339354,-42.8833889176759,250
3494,Argyle,Street,HPS,147.311079848508,-42.8639780328508,250
3495,St Canice,Avenue,LED,147.349024292105,-42.9106371243913,18
3496,Newdegate,Street,LED,147.309314050517,-42.8755985194589,18
3497,Hillside (to Hooper Cresc),Crescent,LED,147.301811992265,-42.8748492205043,18
3498,Macquarie,Street,HPS,147.320738860892,-42.890181512157,250
3499,Waverley,Avenue,LED,147.298984856307,-42.868174330099,18
3500,New Town,Road,HPS,147.303899632085,-42.8567582424977,250
3501,D'Emden,Street,LED,147.308339968028,-42.8788989955363,18
3502,Liverpool,Crescent,LED,147.30972413565,-42.8907704991278,18
3503,Warwick,Street,MV,147.323213322906,-42.8746552478932,250
3504,Evans,Street,LED,147.336910254106,-42.881273007916,175
3505,Browne,Street,LED,147.313503622682,-42.8767997205713,18
3506,Adam,Street,LED,147.321422464908,-42.9012223122871,18
3507,Goodhart,Place,LED,147.330007246775,-42.9083557220321,18
3508,Churchill (University),Avenue,MV,147.325704444079,-42.9025162484771,80
3509,Churchill (University),Avenue,MV,147.325704444079,-42.9025162484771,80
3510,Winscombe,Crescent,LED,147.335515632178,-42.9066722134975,18
3511,Cedar,Court,LED,147.341408335043,-42.9093124317761,18
3512,Augusta,Road,HPS,147.29082309553,-42.8631259843495,150
3513,Lynton,Avenue,LED,147.314940215767,-42.898039163772,18
3514,Thomas,Street,LED,147.314176661365,-42.870207370433,18
3515,Argyle,Street,HPS,147.316065541582,-42.8700450564378,250
3516,Tasman (Brkr to Br),Highway,HPS,147.334234385472,-42.8724875886749,250
3517,Tasman (Brkr to Br),Highway,HPS,147.334161808373,-42.8714348760346,250
3518,Lambert,Avenue,LED,147.333968880798,-42.9045278185053,18
3519,Churchill (University),Avenue,MV,147.32474375812,-42.9034575029541,80
3520,Derwentwater,Avenue,LED,147.333025167678,-42.9075691114924,18
3521,Brooker,Avenue,HPS,147.326243745282,-42.8750434901924,250
3522,Wellwood,Street,LED,147.289493209363,-42.8620747260343,18
3523,Brinsmead,Road,LED,147.322558324309,-42.917152077377,18
3524,Waterworks,Road,LED,147.311109780447,-42.9026131313432,18
3525,Baintree,Avenue,LED,147.316467810735,-42.9058888220938,18
3526,Nelson,Road,LED,147.32806639557,-42.9094860346723,18
3527,Brisbane,Street,HPS,147.32765312399,-42.876631803535,250
3528,Collins,Street,MV,147.324765285179,-42.8854788006703,400
3529,Barrack,Street,MV,147.320499036044,-42.8842783455972,400
3530,Brooker,Avenue,HPS,147.329647493206,-42.8775859507406,250
3531,Burnett,Street,HPS,147.322168681628,-42.8716659177016,250
3532,Harrington,Street,MV,147.320799739712,-42.8817419540776,250
3533,Darcy,Street,LED,147.312687696291,-42.8973224873243,18
3534,Rangeview,Crescent,MV,147.279627812847,-42.8644882784417,80
3535,Derwentwater,Avenue,LED,147.335708703238,-42.904865559001,18
3536,Burnside,Avenue,LED,147.313407109154,-42.858876929101,18
3537,Campbell,Street,HPS,147.3326996691,-42.8809622930655,250
3538,Sandown,Avenue,LED,147.354430928717,-42.9092596714933,18
3539,Augusta,Road,HPS,147.287151952713,-42.8624777104489,150
3540,Ailsa,Court,LED,147.278400936495,-42.8584309886439,18
3541,Davey,Street,HPS,147.332446637428,-42.882440224888,250
3542,Davey,Street,HPS,147.332446637428,-42.882440224888,250
3543,William,Street,LED,147.313147116675,-42.8875156756296,18
3544,Wellwood,Street,LED,147.292538603078,-42.8626445133439,18
3545,New Town,Road,HPS,147.30399458002,-42.8573646419331,250
3546,Mellifont,Street,LED,147.307151298467,-42.8762906161028,18
3547,Melville,Street,HPS,147.322961898282,-42.881370531642,250
3548,Ellerslie,Road,LED,147.328677420285,-42.8888225992317,18
3549,Honora,Avenue,LED,147.305183839025,-42.8652821437356,18
3550,Elizabeth,Street,HPS,147.325369126525,-42.8805187605965,250
3551,Nelson,Road,HPS,147.329283267666,-42.9057272810274,250
3552,Murray,Street,HPS,147.32006230102,-42.8798878971447,150
3553,Lindeith,Court,LED,147.348006496949,-42.9206767651354,18
3554,Saunders,Crescent,CFL,147.279419635938,-42.8994620271836,42
3555,Park,Street,LED,147.313883737042,-42.8615593202264,18
3556,Creek,Road,HPS,147.289257494898,-42.8611919828595,150
3557,Montagu,Street,LED,147.300434481175,-42.8686184675139,18
3558,Lauramont,Avenue,LED,147.345360220859,-42.912157141911,18
3559,Sandy Bay,Road,MV,147.356560023214,-42.9138617051882,400
3560,Creek (St Johns Pk),Road,LED,147.293427582072,-42.8567644051366,14
3561,Avondale,Grove,LED,147.32285871688,-42.9158739583701,18
3562,Sandy Bay,Road,HPS,147.329216049094,-42.8905862164251,250
3563,Pottery,Road,LED,147.288773971153,-42.8659175264656,18
3564,McCann,Crescent,LED,147.2895447628,-42.8652664692079,25
3565,Park (nr Clrys gates),Street,LED,147.318057903247,-42.8646824994723,18
3566,Fraser,Street,LED,147.308247035142,-42.862937477987,18
3567,Regent,Street,HPS,147.323662052207,-42.8972655933832,250
3568,Church,Street,LED,147.321975641561,-42.8775890338227,18
3569,Castray,Esplanade,HPS,147.336942151877,-42.8890471200563,70
3570,York,Street,LED,147.320272070437,-42.9010047549345,18
3571,Apsley,Street,LED,147.301363806265,-42.8946034460033,18
3572,Strickland,Avenue,LED,147.290007989765,-42.8979012917961,18
3573,Tasman (Brkr to Br),Highway,LED,147.335937953288,-42.8668278874144,175
3574,Domain,Highway,LED,147.335150614388,-42.864313224973,75
3575,Argyle,Street,MV,147.328336212521,-42.8799868227582,400
3576,Sandy Bay,Road,HPS,147.327264197116,-42.8951947552812,250
3577,Sunvale,Avenue,LED,147.339109047253,-42.9147430452426,18
3578,King,Street,LED,147.329259433089,-42.894957005272,18
3579,Princes,Street,HPS,147.328208371929,-42.8950721115597,250
3580,Churchill,Avenue,HPS,147.325578938173,-42.9046393817919,150
3581,Duke,Street,LED,147.325101843148,-42.8980220785758,18
3582,Forster,Street,LED,147.300964105055,-42.8574859436241,25
3583,Rosehill,Crescent,CFL,147.288935637869,-42.8685209536341,42
3584,Selfs Point,Road,LED,147.316965464333,-42.8495712490549,18
3585,Waterworks,Road,LED,147.301415334842,-42.9037649628475,18
3586,Long Point,Road,LED,147.355602441083,-42.9100856174578,18
3587,Shoobridge,Street,LED,147.323788782654,-42.8714888873117,18
3588,Service,Street,LED,147.326925520742,-42.8746293090759,18
3589,Marieville,Esplanade,HPS,147.331108040206,-42.8987424034955,150
3590,New Town,Road,HPS,147.308246146526,-42.8606672445285,250
3591,Creek,Road,HPS,147.293043712705,-42.8560111855715,150
3592,Elizabeth,Street,HPS,147.311499896891,-42.8694366186254,250
3593,Smithurst,Avenue,LED,147.28879597692,-42.8994375430605,18
3594,Tasman,Highway,LED,147.334071546956,-42.8782029110364,265
3595,Forster,Street,HPS,147.303155476072,-42.8559657579669,250
3596,Woodcutters,Road,MV,147.305339040512,-42.9088997748302,80
3597,New Town,Road,HPS,147.304664394676,-42.8585738590043,250
3598,Federal,Street,LED,147.316880743552,-42.870544550586,18
3599,Churchill,Avenue,MV,147.336221047477,-42.9124766569691,250
3600,Murray,Street,MV,147.315446330294,-42.8760042166212,250
3601,Patrick,Street,HPS,147.319153345341,-42.8803376002084,250
3602,Sandy Bay,Road,HPS,147.326134889056,-42.8943709271126,250
3603,Clare,Street,LED,147.310810133962,-42.8671980674504,18
3604,Macquarie,Street,HPS,147.328836751939,-42.8836956458533,250
3605,Domain,Highway,HPS,147.329417145273,-42.8621069253666,250
3606,Harrington,Street,MV,147.324910995989,-42.8844396933876,400
3607,Macquarie,Street,HPS,147.328092103162,-42.8842536770784,250
3608,Gregory,Street,CFL,147.32665808609,-42.8957329917368,42
3609,Davey,Street,HPS,147.315145159705,-42.8948816674757,150
3610,Summerleas,Road,LED,147.268305960254,-42.9239133338776,18
3611,Nelson,Road,MV,147.324015957582,-42.9165088162115,80
3612,Churchill,Avenue,HPS,147.356464891313,-42.915955785278,150
3613,Cycleway,N/A,LED,147.335825650145,-42.8680329623311,18
3614,Park,Street,HPS,147.308827772821,-42.8541308969061,150
3615,Nelson,Road,LED,147.324075714823,-42.9229552673997,18
3616,Domain,Highway,HPS,147.324307532077,-42.8582692699496,250
3617,Romilly (Davey St end),Street,LED,147.311939418188,-42.8997687968037,18
3618,Weld,Street,LED,147.314805616345,-42.894653436114,18
3619,Southern (nr Olinda Grv),Outlet,HPS,147.31058370323,-42.9128604632338,150
3620,Brooker,Avenue,HPS,147.319726647438,-42.8679984086404,250
3621,Beddome,Street,LED,147.336164107033,-42.913277541032,18
3622,Strickland,Avenue,LED,147.268680103481,-42.9128147570743,18
3623,Queen (nr Sndy Bay Rd),Street,LED,147.326204387295,-42.8940093125412,175
3624,Colville,Street,LED,147.333305477964,-42.8927283767934,18
3625,Sandy Bay,Road,MV,147.358939901486,-42.9174018618641,250
3626,Cuthbertson,Place,CFL,147.288753818457,-42.870361111635,42
3627,Olinda,Grove,HPS,147.318412131102,-42.9172366447982,150
3628,New Town,Road,HPS,147.306585271591,-42.8599947483699,250
3629,Argyle,Street,HPS,147.324138519275,-42.8769863405193,250
3630,Lower Jordan Hill,Road,LED,147.312128661553,-42.8739169166797,18
3631,Hillside,Crescent,LED,147.302464405638,-42.8771206198318,18
3632,Macquarie,Street,HPS,147.324103210651,-42.8873506909262,250
3633,Sandy Bay,Road,HPS,147.358652331476,-42.9160058850325,250
3634,Tasman (Brkr to Br),Highway,HPS,147.334073502336,-42.8701166882546,250
3635,Forest,Road,OTHER,147.312261034856,-42.8893177333201,150
3636,Napoleon,Street,LED,147.334550946002,-42.8933165960023,18
3637,Elizabeth,Street,HPS,147.314945742864,-42.8729100752703,250
3638,Regent,Street,HPS,147.323694698222,-42.896924535595,250
3639,New Town,Road,HPS,147.302601519796,-42.8549719295477,250
3640,Melville,Street,MV,147.327051999221,-42.8783668481936,400
3641,Sandy Bay,Road,MV,147.330222186953,-42.8893789022119,400
3642,Sandy Bay,Road,HPS,147.339526626578,-42.9053716321152,400
3643,Cuthbert,Avenue,LED,147.295240374863,-42.8641424716159,18
