street_name,street_type,lamp_type,longitude,latitude,wattage
Burnett,Street,HPS,147.319107615685,-42.8735994861482,250.0
Westringa,Road,LED,147.252278482823,-42.9292644648252,18.0
Onslow,Place,LED,147.319971526979,-42.9178153842866,18.0
Brooker,Avenue,HPS,147.317794428243,-42.8657385703626,250.0
Cascade,Road,HPS,147.296617306079,-42.8956680869747,150.0
Grays,Road,LED,147.253346900653,-42.9250896903946,18.0
Goulburn,Street,MV,147.313029767032,-42.8869794182131,250.0
Brooker,Avenue,HPS,147.316863540951,-42.8648477262683,250.0
Augusta,Road,HPS,147.301844832468,-42.8666162860341,150.0
Lipscombe,Avenue,LED,147.346647358679,-42.9098857105988,18.0
Clare,Street,HPS,147.310957681763,-42.8675328437091,150.0
Chesham,Place,LED,147.341250889307,-42.9117551258648,18.0
Lentara,Avenue,LED,147.327611679045,-42.9248950177474,18.0
Nelson,Road,LED,147.339569989721,-42.9258225473631,25.0
Athleen,Avenue,LED,147.285803650637,-42.8635054006856,14.0
Elizabeth,Street,HPS,147.32308286216,-42.8795552775378,250.0
Syme,Street,CFL,147.298027271056,-42.8936441969884,42.0
Cressy,Street,LED,147.312984530088,-42.8565708628519,18.0
Nicholas,Drive,HPS,147.348577240493,-42.9181058615733,150.0
Davey,Street,HPS,147.3255502719,-42.8875438905107,250.0
Lenah Valley,Road,HPS,147.287042944502,-42.8623776197264,150.0
Carriage,Drive,LED,147.332379139391,-42.871377433363,18.0
Warwick,Street,MV,147.314177817003,-42.8810599684547,80.0
Quayle,Street,LED,147.331504397675,-42.8936170029252,18.0
Risdon,Road,HPS,147.310402867852,-42.8516998760885,250.0
Toorak,Avenue,LED,147.304676854259,-42.8705003662631,18.0
Campbell,Street,LED,147.323882071182,-42.8747472740896,175.0
Waterworks,Road,LED,147.31545397638,-42.8986422801332,18.0
Gourlay,Street,CFL,147.308627974771,-42.8822083764395,42.0
Hill,Street,LED,147.313567026952,-42.8820816785682,18.0
Churchill,Avenue,HPS,147.345152602423,-42.9163355569194,150.0
Gas,Road,LED,147.325423124104,-42.8473449036196,18.0
Bimbadeen,Court,LED,147.299821617307,-42.8778229493786,18.0
Boa Vista,Road,LED,147.315164182513,-42.8644283483186,18.0
Sandy Bay,Road,LED,147.359799208052,-42.9142882064105,18.0
Bathurst,Street,LED,147.320893431801,-42.8842661733867,175.0
Bathurst,Street,HPS,147.321593736861,-42.8837588060342,250.0
Benjafield,Terrace,LED,147.301291676583,-42.8707765022876,18.0
Princes,Street,CFL,147.325366398153,-42.8970135594424,42.0
Wentworth,Street,LED,147.31112862956,-42.8979839464766,18.0
Ascot,Avenue,LED,147.344262907199,-42.917336994673,18.0
Churchill,Avenue,MV,147.336847872914,-42.9124227371527,250.0
McGregor,Street,LED,147.33457456846,-42.887705831762,18.0
Hamilton,Street,CFL,147.308897486058,-42.8803805707488,42.0
Sandy Bay,Road,HPS,147.33810935776,-42.9046262943649,250.0
Toorak,Avenue,LED,147.303447428381,-42.8687589469937,18.0
Brooker,Avenue,HPS,147.324425204231,-42.8732717523498,250.0
Union,Street,CFL,147.315354476739,-42.8784499329009,42.0
Hamilton,Street,LED,147.313169703345,-42.8774714913555,18.0
View,Street,HPS,147.325036592128,-42.9010552281386,150.0
Cycleway,N/A,LED,147.336174136269,-42.8662517597846,175.0
Murray,Street,MV,147.316561541835,-42.8776228534689,250.0
Adelaide,Street,LED,147.313212309706,-42.8946326455138,18.0
Pulchella,Drive,MV,147.306628432619,-42.9095855344383,80.0
Mistral,Place,MV,147.331722483068,-42.8785633422194,250.0
Churchill,Avenue,MV,147.355902564948,-42.9160499283099,250.0
Jeannette,Court,LED,147.281736748331,-42.86656920746,18.0
Summerleas,Road,LED,147.272141616794,-42.9268552392287,18.0
Hillborough,Road,HPS,147.296413183621,-42.8959370530255,150.0
Mount Stuart,Road,CFL,147.305055454099,-42.8740448729945,42.0
Sandy Bay,Road,HPS,147.342849314283,-42.9072160499236,250.0
Cavell,Street,HPS,147.31481577364,-42.8860044474802,250.0
Suncrest,Avenue,CFL,147.289900705123,-42.8645247803281,42.0
Myrtle,Court,LED,147.324428719264,-42.913192422589,18.0
Marlyn (to Old Farm Rd),Road,LED,147.281460503393,-42.8960818355017,18.0
Bellevue,Parade,LED,147.314020548918,-42.8547987532584,18.0
Melville (nr P12),Street,HPS,147.323428698572,-42.8810218897498,250.0
Doyle,Avenue,MV,147.291296786062,-42.8670195161508,50.0
Beddome,Street,LED,147.332780359508,-42.9113451817506,18.0
Jennings,Street,LED,147.309068999803,-42.8628142399379,18.0
Tasman,Bridge,LED,147.344044498061,-42.864789133437,175.0
Davies,Avenue,LED,147.32911157148,-42.872356111129,18.0
Swanston,Street,CFL,147.309308587073,-42.858220484275,42.0
Macquarie,Street,HPS,147.312640435259,-42.8933447561738,250.0
Tasman (brkr To Br),Highway,LED,147.336692675596,-42.8655975920742,175.0
Proctors,Road,LED,147.311846507381,-42.9094791539405,18.0
Pauldon,Drive,MV,147.359708570111,-42.9245945697299,80.0
Bell,Street,LED,147.312495398656,-42.8543667717866,14.0
Park,Street,LED,147.312742655816,-42.8598608372226,14.0
Federal,Street,LED,147.31525690429,-42.8714487062335,18.0
Park,Street,LED,147.313320616882,-42.8607653614554,18.0
Hill,Street,LED,147.311685745195,-42.8799305851169,18.0
King,Street,HPS,147.323008573797,-42.8953702322558,150.0
Nelson,Road,LED,147.323452128672,-42.9132829688426,18.0
Cascade,Road,HPS,147.294729429858,-42.895943462207,150.0
St Georges,Terrace,LED,147.329320903877,-42.8914188375906,18.0
Tasman (Brkr to Br),Highway,HPS,147.334291994676,-42.8727469616621,250.0
Jeannette,Court,LED,147.2813752736,-42.8661308947031,18.0
Carlton,Street,LED,147.298760799361,-42.8656217077182,30.0
Girrabong,Road,CFL,147.279997596059,-42.8605565164759,42.0
Macquarie,Street,HPS,147.319716099244,-42.8909876414235,250.0
Macquarie,Street,HPS,147.319716099198,-42.8909876324183,250.0
Amelia,Street,LED,147.315361697312,-42.887924226,18.0
Proctors,Road,LED,147.319225540302,-42.9038138258934,18.0
Argyle,Street,HPS,147.322330099449,-42.8756801879812,250.0
Kalang,Avenue,LED,147.281686275369,-42.860864678287,18.0
Marlyn,Road,MV,147.281196418554,-42.8975068080926,18.0
Tower,Road,CFL,147.303096308784,-42.8528900156145,42.0
Lawley,Crescent,CFL,147.276330829164,-42.9029431149941,42.0
Elizabeth,Street,HPS,147.321813071254,-42.8789647760426,250.0
Onslow,Place,LED,147.32070266687,-42.9177124710579,18.0
Joynton,Street,LED,147.30313808828,-42.8652026314338,18.0
Argyle,Street,HPS,147.323007080614,-42.8761515973566,250.0
Hill,Street,HPS,147.310262170967,-42.8785228934911,150.0
Melville,Street,MV,147.327383316982,-42.8779694081651,400.0
Olinda,Grove,HPS,147.315404895853,-42.9145041635385,150.0
Flint,Avenue,LED,147.3073385052,-42.8575565061431,18.0
Frederick,Street,HPS,147.314288639461,-42.8880181208364,150.0
Maning,Avenue,LED,147.342075303589,-42.9077538159522,18.0
Warwick,Street,MV,147.324212321945,-42.8740732758968,250.0
Brooker,Avenue,HPS,147.324541629938,-42.873617945542,250.0
Davey,Street,HPS,147.324734255931,-42.888189723612,250.0
Bellevue,Parade,LED,147.310540542812,-42.8543642017718,18.0
Bay,Road,CFL,147.310217643574,-42.8546256457346,42.0
Goulburn,Street,LED,147.312551885261,-42.8867666507988,25.0
Goulburn,Street,LED,147.312551885261,-42.8867666507988,18.0
Alwyn,Road,LED,147.281939123349,-42.8619883858001,18.0
Rosehill,Crescent,LED,147.28871753093,-42.8696362595159,18.0
Pillinger,Street,LED,147.319473920503,-42.8949871073273,18.0
Elizabeth,Street,HPS,147.320151155878,-42.8780796244202,250.0
Strickland,Avenue,LED,147.277297772334,-42.9018742777972,18.0
Senator,Street,LED,147.30689455672,-42.8694516491611,18.0
Toorak,Avenue,LED,147.304718392955,-42.8694099046594,18.0
Stephanie,Close,LED,147.347282066024,-42.9196226725856,18.0
Brooker,Avenue,HPS,147.313720316663,-42.8509489766589,250.0
Sandy Bay,Road,LED,147.352678996395,-42.9113497903055,18.0
Lipscombe,Avenue,MV,147.348389768764,-42.9173863938184,250.0
Warwick,Street,MV,147.322948747567,-42.8748573975211,250.0
Tasman,Highway,HPS,147.333750293045,-42.8772473800057,400.0
Letitia,Street,LED,147.31871732086,-42.8679614463973,18.0
Lyndhurst,Avenue,LED,147.310147652392,-42.8708587031925,18.0
Lenah Valley,Road,MV,147.288724271467,-42.8620276337907,125.0
Tasman (Brkr to Br),Highway,HPS,147.334738206213,-42.8694233300779,250.0
Arthur,Street,MV,147.311463806289,-42.8772694647641,125.0
Anglesea,Street,LED,147.313252656161,-42.8956349270806,18.0
Huon,Road,LED,147.252234538419,-42.9279491635405,18.0
Davey,Street,HPS,147.314574910242,-42.8956255291818,150.0
Romilly,Street,LED,147.309836128839,-42.9013578245665,25.0
Sandy Bay,Road,HPS,147.359733424689,-42.92936305639,250.0
Cedar,Court,LED,147.341560744122,-42.9090392720201,18.0
Corby,Avenue,LED,147.313526310586,-42.8888935498021,18.0
Duke (nr Sndy Bay Rd),Street,HPS,147.328667581859,-42.8974409652127,250.0
Raluana,Lane,LED,147.302410529804,-42.8660588065375,18.0
Washington,Street,LED,147.307084810604,-42.897914465837,18.0
Fisher,Avenue,LED,147.351146207919,-42.9140414603516,18.0
Churchill,Avenue,MV,147.330683642626,-42.9081193192398,250.0
Campbell,Street,HPS,147.332298694295,-42.8806545768947,250.0
Sandy Bay,Road,MV,147.352159805535,-42.9116074969728,400.0
Burnett,Street,LED,147.314512720407,-42.8759272324772,18.0
Wellwood,Street,LED,147.290491052175,-42.8622451905258,18.0
Margaret,Street,LED,147.331450263167,-42.8965923304941,18.0
Arthur,Street,HPS,147.311877384913,-42.8763337894785,150.0
Enterprise,Road,LED,147.338528992264,-42.916988716675,18.0
Olinda,Grove,HPS,147.322434187138,-42.9199435023451,150.0
Hillborough,Road,LED,147.296041661041,-42.8987656248194,18.0
Pottery,Road,LED,147.287420716024,-42.8681703904818,18.0
Mount Stuart,Road,LED,147.306215803762,-42.8740231975654,18.0
Risdon,Road,HPS,147.305589306621,-42.8546338686016,250.0
Marieville,Esplanade,LED,147.333202547106,-42.8947956597416,18.0
Rialannah,Road,LED,147.324437177166,-42.9203935328819,18.0
Barrack,Street,MV,147.321685095191,-42.8851364085513,400.0
Proctors,Road,LED,147.313550223171,-42.9069556037432,18.0
Doyle,Avenue,LED,147.297175111544,-42.8679435713704,18.0
Nicholas,Drive,LED,147.347521364502,-42.9212191273921,18.0
Hampden,Road,HPS,147.33167082724,-42.8896075455057,70.0
Regent,Street,LED,147.323472056149,-42.8962179831266,75.0
New Town,Road,HPS,147.310848139336,-42.8625387422796,250.0
Waterloo,Crescent,LED,147.333852036366,-42.8907995437199,18.0
Marieville,Esplanade,HPS,147.331894118336,-42.8980758198147,150.0
Marieville,Esplanade,HPS,147.331894118336,-42.8980758198147,400.0
Mount Stuart,Road,MV,147.305478513296,-42.8737649685526,80.0
Athleen,Avenue,LED,147.286799192783,-42.862641815662,18.0
Runnymede,Street,LED,147.335339494771,-42.8885318792301,18.0
Murray,Street,MV,147.318835329447,-42.879276395735,250.0
Pine,Street,LED,147.314077164304,-42.8781825834235,18.0
Campbell,Street,MV,147.32835709785,-42.8780785550613,400.0
Ord,Court,LED,147.321145669063,-42.9143468817181,80.0
Sandy Bay,Road,HPS,147.356288246935,-42.9135831195491,250.0
Garth,Avenue,LED,147.341457104608,-42.9071062676901,18.0
Burnett,Street,HPS,147.318262738221,-42.8740054004216,250.0
Ogilvie,Street,LED,147.296945261947,-42.8698546126514,18.0
Argyle,Street,HPS,147.321615144023,-42.8751679342433,250.0
Alberry,Avenue,HPS,147.321068755014,-42.8721579852891,250.0
Salvator,Road,LED,147.308984465331,-42.8874163289602,18.0
Red Chapel,Avenue,CFL,147.343698767518,-42.9130825652059,42.0
Davey,Street,HPS,147.334967196022,-42.8798938792302,400.0
New Town (Ogilvie Hgh Sch),Road,MV,147.300201240449,-42.8546041854035,80.0
Namoi,Place,LED,147.283394486881,-42.8665370152469,18.0
Augusta,Road,HPS,147.304076939925,-42.8665031446975,250.0
Olinda,Grove,HPS,147.315857789426,-42.914994497864,150.0
Benjafield,Terrace,LED,147.300242710909,-42.8706590282945,18.0
Derwentwater,Avenue,LED,147.334843552804,-42.9062580496597,18.0
Seymour,Street,LED,147.310190445046,-42.8622331211414,18.0
Domain,Highway,HPS,147.322770066603,-42.8576697998042,250.0
Invercargill,Road,LED,147.325758759231,-42.9138855773572,18.0
Sandy Bay,Road,MV,147.340061344586,-42.9058571738287,400.0
Domain,Highway,HPS,147.330517530328,-42.8635320120662,250.0
Letitia,Street,HPS,147.319659896753,-42.8688753588393,150.0
Macquarie,Street,HPS,147.316977849819,-42.8922513079392,250.0
Shirley,Boulevard,LED,147.283176692966,-42.8655127787,18.0
Tasman (Brkr to Br),Highway,HPS,147.335522496995,-42.8688843103829,250.0
Collins,Street,LED,147.322366832284,-42.8871865735559,18.0
Lenah Valley,Road,HPS,147.281811578973,-42.8636647029964,150.0
Argyle,Street,HPS,147.330511722965,-42.8815174921703,250.0
Arthur,Street,HPS,147.311594004155,-42.8763016828004,150.0
Ruth,Drive,CFL,147.284775420052,-42.8688753337562,42.0
Nelson,Road,LED,147.323320807648,-42.9129646631748,18.0
Napoleon,Street,LED,147.336106993056,-42.8914833875118,18.0
Arthurs,Circle,HPS,147.3352299776,-42.889005218968,70.0
Clare,Street,LED,147.304931870459,-42.8630923400189,18.0
Ogilvie,Street,LED,147.297269101022,-42.8702379468314,18.0
Alcides,Avenue,LED,147.281361560934,-42.8626342258055,18.0
Huon,Road,LED,147.278510749194,-42.9051725174492,18.0
Bracken,Lane,LED,147.264914090631,-42.9172242574778,18.0
Marieville,Esplanade,HPS,147.331304366066,-42.9000383827038,250.0
Hakea,Drive,MV,147.306872552059,-42.9123190547191,80.0
Elizabeth,Street,HPS,147.311396281434,-42.8697400904661,250.0
Montpelier,Retreat,HPS,147.331067146041,-42.8883432440334,250.0
Lansdowne,Crescent,HPS,147.309572659811,-42.8816884733821,150.0
Tasman (Brkr to Br),Highway,HPS,147.333871719364,-42.8708171674844,250.0
Regent,Street,MV,147.324492080144,-42.899465763481,250.0
Elizabeth,Street,HPS,147.313241489182,-42.8710797442216,250.0
Audley,Street,LED,147.313200188101,-42.8718414610399,18.0
Grosvenor,Street,MV,147.327241685269,-42.9022268490954,80.0
Augusta,Road,HPS,147.303642450165,-42.8665502157831,250.0
Ada,Crescent,CFL,147.337983273402,-42.9156917056427,42.0
Hill,Street,MV,147.315274088522,-42.8840674242265,250.0
Sayer,Crescent,LED,147.330293520703,-42.8985906226312,18.0
Regent,Street,HPS,147.323445265627,-42.8965570341924,250.0
Bathurst,Street,HPS,147.324308947749,-42.8817467191047,250.0
Turner,Street,LED,147.323887921682,-42.8914494203691,18.0
Aberdeen,Street,LED,147.326943360293,-42.8722287118129,18.0
Hill,Street,HPS,147.314115578091,-42.882945707001,150.0
Hill,Street,HPS,147.311174294136,-42.8795488471013,250.0
Lauramont,Avenue,LED,147.345660039219,-42.9131228659731,25.0
Girrabong,Road,LED,147.278863695519,-42.8593211265758,18.0
Harding,Street,HPS,147.303766727149,-42.862444147035,150.0
Crisp,Street,LED,147.322242404645,-42.896795454034,18.0
Cycleway,N/A,LED,147.336078568452,-42.8666113478056,175.0
Cycleway,N/A,LED,147.336078568452,-42.8666113478056,175.0
Tasma,Street,LED,147.317093250821,-42.8764120637954,18.0
Edge,Avenue,LED,147.291900900158,-42.864547087086,18.0
Risdon,Road,HPS,147.304584544992,-42.8548471890656,250.0
Harrington,Street,MV,147.317314620071,-42.8792786663834,250.0
St Georges,Terrace,LED,147.332960789433,-42.8926171473521,18.0
Montpelier,Retreat,HPS,147.330674782281,-42.8888022051436,250.0
Anglesea,Street,LED,147.310457664549,-42.8934847752245,18.0
Patrick,Street,LED,147.320783192421,-42.8790181857851,18.0
Barrack,Street,HPS,147.324370762137,-42.8870176391912,250.0
Cycleway,N/A,LED,147.334591756187,-42.8730902408057,18.0
Risdon,Road,HPS,147.309595713357,-42.8525577553627,250.0
Russell,Crescent,HPS,147.328477070851,-42.8959939462456,150.0
Wilmslow,Avenue,LED,147.306556356625,-42.8506404257697,18.0
Marieville,Esplanade,HPS,147.331600750296,-42.8999424842488,250.0
Strickland,Avenue,LED,147.271067911267,-42.9012718977864,18.0
Augusta,Road,HPS,147.30543624287,-42.866853812736,150.0
Thelma,Drive,LED,147.303990539728,-42.890744487558,18.0
Macquarie,Street,HPS,147.324663548326,-42.886920092817,250.0
Brooker,Avenue,HPS,147.32210843975,-42.8705253789517,250.0
Warwick,Street,LED,147.315706590362,-42.8805004171678,18.0
Creek,Road,HPS,147.297126231412,-42.8523179238327,150.0
Clare,Street,LED,147.306735379627,-42.8640942336536,18.0
New Town,Road,HPS,147.304416798133,-42.8584232734799,250.0
Selfs Point,Road,LED,147.322972757862,-42.8466230320021,18.0
Tasman,Highway,HPS,147.334290259312,-42.8786612803163,400.0
Davey,Street,HPS,147.33077017658,-42.8835956111322,250.0
Davey,Street,HPS,147.33077017658,-42.8835956111322,250.0
Argyle,Street,HPS,147.313477640923,-42.8664359716024,250.0
Brushy Creek,Road,LED,147.27934734249,-42.8680182007054,18.0
Dresden,Street,LED,147.34615058752,-42.9121161314764,18.0
Swanston,Street,LED,147.31231885147,-42.8615948299534,18.0
Colville,Street,HPS,147.335707100187,-42.8897604963619,70.0
Sandy Bay,Road,LED,147.328528663669,-42.8908884260841,175.0
Sandy Bay,Road,MV,147.328505021836,-42.8910651589499,400.0
Lord,Street,LED,147.323324713058,-42.8993080796183,18.0
Tasman (Brkr to Br),Highway,HPS,147.334108867149,-42.8763825213215,250.0
Tasman (Brkr to Br),Highway,HPS,147.334679796431,-42.8697383976339,250.0
Byron,Street,HPS,147.325761529494,-42.8919181589527,150.0
Montpelier,Retreat,MV,147.331232731745,-42.8880709864665,250.0
Churchill,Avenue,HPS,147.347429285218,-42.9173834683921,250.0
Churchill,Avenue,HPS,147.348844272277,-42.9177870832995,250.0
Letitia,Street,LED,147.3172168071,-42.8664764538076,18.0
Macquarie,Street,HPS,147.323192521998,-42.8882578434198,250.0
Montagu,Street,LED,147.302328002355,-42.8578992420187,18.0
Wentworth,Street,LED,147.309458699204,-42.8967925762977,18.0
Saunders,Crescent,LED,147.276341825007,-42.9000677879022,18.0
Folder,Street,CFL,147.358399981643,-42.9177907692798,42.0
Lauramont,Avenue,LED,147.34605383437,-42.9138713604312,18.0
Garth,Avenue,CFL,147.34143302004,-42.9079362880467,42.0
Invercargill,Road,LED,147.327175495299,-42.9157177634469,18.0
Hill,Street,HPS,147.311105682405,-42.8795090051319,250.0
Davey,Street,HPS,147.323186086759,-42.8894108404506,250.0
Lefroy (nr Elzbth),Street,HPS,147.315648468113,-42.873181441324,150.0
King,Street,HPS,147.31751058515,-42.8983588102054,150.0
York,Street,LED,147.327223826398,-42.8997045245341,18.0
Barrack,Street,LED,147.318240897022,-42.8825452509159,18.0
Bathurst,Street,MV,147.322669939425,-42.8831309027294,400.0
Mary,Street,LED,147.315061856974,-42.8773670349505,18.0
Lower Domain,Road,HPS,147.333244296385,-42.8725483246499,150.0
Carlton,Street,LED,147.300531690351,-42.8591220465769,30.0
Risdon,Road,HPS,147.309940701051,-42.8521870548375,250.0
Sandy Bay,Road,HPS,147.325658023825,-42.8932907174288,250.0
Melville,Street,HPS,147.317310294406,-42.8854978680895,150.0
Valley,Street,LED,147.303863091642,-42.8755649829353,18.0
Marieville,Esplanade,HPS,147.331754417698,-42.8983897781741,150.0
Pauldon,Drive,MV,147.358843216217,-42.9244597401743,80.0
Hill,Street,HPS,147.314997682554,-42.8837286893042,150.0
Bellevue,Parade,LED,147.314045554654,-42.8547160708654,18.0
Warwick,Street,HPS,147.318629731244,-42.8782846051957,250.0
Davey,Street,HPS,147.328571108133,-42.8851885804259,250.0
Sandy Bay,Road,MV,147.329993599039,-42.8899111090122,400.0
Fitzroy,Place,HPS,147.322201977354,-42.8922720344072,250.0
Warwick,Street,MV,147.322676719999,-42.8750677533313,250.0
Melville,Street,HPS,147.323589513614,-42.8807689366384,250.0
Tasman,Bridge,LED,147.344417350106,-42.8649149870602,175.0
Sandy Bay,Road,MV,147.328247335162,-42.8958254776752,400.0
Scott,Street,LED,147.327213871641,-42.874969434142,18.0
Oldham,Avenue,CFL,147.313825604154,-42.8603412813361,42.0
Cromwell,Street,LED,147.332695052426,-42.8912716620512,18.0
Davey,Street,HPS,147.326637288419,-42.8867023778746,250.0
Cuthbertson,Place,CFL,147.288232164634,-42.8714623316707,42.0
Davey,Street,HPS,147.334713776668,-42.8801747652796,400.0
Moree,Close,CFL,147.278127694798,-42.8995121354152,42.0
Cascade,Road,HPS,147.303332464826,-42.8954188050621,150.0
Jeannette,Court,LED,147.281534301681,-42.8671606102265,18.0
Lindeith,Court,CFL,147.349038644365,-42.9210043029062,42.0
Quorn,Street,LED,147.330972384374,-42.9027036588084,18.0
Commercial,Road,LED,147.312832883679,-42.8697552744335,18.0
Churchill,Avenue,MV,147.336127315229,-42.912211071178,250.0
Evelyn,Crescent,LED,147.337871242032,-42.9119889928721,18.0
Regent,Street,HPS,147.324246552579,-42.8993031401231,150.0
Commercial,Road,LED,147.312485214102,-42.8692242815758,18.0
Davey,Street,HPS,147.328684033037,-42.885376466234,250.0
Davey,Street,HPS,147.331964752905,-42.8825236791061,250.0
Davey,Street,HPS,147.331908063836,-42.8828447910877,250.0
Waterworks,Road,HPS,147.308774978681,-42.9027107510054,150.0
Waterworks,Road,HPS,147.298248014705,-42.9046008983346,150.0
Westringa,Road,LED,147.252376966613,-42.9296680587287,18.0
Commercial,Road,LED,147.312672118468,-42.8695094099977,18.0
Churchill (university),Avenue,HPS,147.325166880953,-42.9023818929933,250.0
Liverpool,Street,LED,147.320175286455,-42.8877952291164,18.0
Campbell,Street,MV,147.326210634371,-42.8764085303972,250.0
Campbell,Street,MV,147.326502916334,-42.8767630399758,250.0
Regent,Street,HPS,147.325150065265,-42.90215488098,250.0
Churchill,Avenue,HPS,147.326387128909,-42.9051496627184,150.0
Churchill,Avenue,HPS,147.326412956047,-42.9054217018968,150.0
Hillcrest,Road,CFL,147.304628163111,-42.9081660533583,42.0
Hillcrest,Road,CFL,147.304318794589,-42.9085725507593,42.0
McAulay,Road,LED,147.337383390449,-42.9100089717653,18.0
Macquarie,Street,LED,147.317185397458,-42.8923120498681,175.0
Nelson,Road,LED,147.326077564132,-42.9107821019248,18.0
Southern (nr Olinda Grv),Outlet,HPS,147.310023318438,-42.9134432059468,150.0
Lipscombe,Avenue,CFL,147.34835292092,-42.9169613069946,42.0
Park,Street,HPS,147.316181977701,-42.8643349398986,150.0
Huon,Road,LED,147.30548106344,-42.8988049261333,18.0
Hunter,Street,HPS,147.336447489256,-42.8818774424109,150.0
Dowding,Crescent,LED,147.29389767124,-42.8614311240262,14.0
Dowding,Crescent,LED,147.293278995845,-42.8613143969821,14.0
William Cooper,Drive,LED,147.292656519172,-42.8612126431177,14.0
Campbell,Street,HPS,147.333143130248,-42.8812480013967,250.0
Nile,Avenue,CFL,147.356769891139,-42.9144992832175,42.0
Churchill,Avenue,MV,147.335906948872,-42.9120344952936,250.0
Macquarie,Street,HPS,147.313835391569,-42.8930725900146,250.0
Grosvenor,Street,LED,147.326256945748,-42.8993165377176,18.0
Domain,Highway,HPS,147.317170259648,-42.8566732255239,150.0
Whelan,Crescent,LED,147.311672319196,-42.8886358385812,18.0
Marieville,Esplanade,LED,147.333820881219,-42.8958541899727,18.0
Liverpool,Street,MV,147.323835832328,-42.8844397498178,250.0
Davey,Street,HPS,147.323862948722,-42.8888766811645,250.0
Cascade,Road,HPS,147.295492116506,-42.8958952182728,150.0
Hampshire,Road,MV,147.349504378688,-42.9157453755301,80.0
Lipscombe,Avenue,LED,147.348639806277,-42.9155811109888,18.0
Strickland,Avenue,HPS,147.264767843093,-42.9075121596777,150.0
Strickland,Avenue,HPS,147.264279516618,-42.90760087016,150.0
Strickland,Avenue,HPS,147.263782698802,-42.9079161552793,150.0
Augusta,Road,HPS,147.299609514405,-42.866249500243,150.0
Sandy Bay,Road,HPS,147.331672583542,-42.9003958960644,250.0
Murray,Street,HPS,147.32195156732,-42.8808058742369,150.0
Cato,Avenue,LED,147.302208682468,-42.8765658857397,18.0
Clift,Street,LED,147.299539957467,-42.8760405429907,18.0
Ratho,Street,LED,147.298316065247,-42.8672120402666,18.0
Corby,Avenue,CFL,147.312358950012,-42.8883428327564,42.0
New Town,Road,HPS,147.298759097678,-42.8518298184011,250.0
Brisbane,Street,MV,147.326804400608,-42.8770648434685,400.0
Parliament,Street,LED,147.321880433984,-42.8986463920357,18.0
Gore,Street,LED,147.316994903375,-42.8906668137119,18.0
McKellar,Street,LED,147.316066752902,-42.8911414801933,18.0
Pottery,Road,LED,147.279917432867,-42.8740233251966,18.0
Salamanca,Place,HPS,147.329018551204,-42.8852305720193,400.0
Salamanca,Place,HPS,147.329708109275,-42.8856507089642,400.0
Domain,Highway,HPS,147.317961204131,-42.8569101316689,250.0
Brooker,Avenue,LED,147.315161527107,-42.8591819047803,175.0
Domain,Highway,HPS,147.317530078904,-42.856948880228,250.0
Brooker,Avenue,HPS,147.314958851279,-42.8619407229613,250.0
Fehre,Court,LED,147.35381693255,-42.916917354333,18.0
Livingstone,Street,LED,147.309320149407,-42.9000863475104,18.0
Liverpool,Street,MV,147.330484738239,-42.8786571365394,400.0
Hampshire,Road,LED,147.350060968919,-42.9162355449413,18.0
Lipscombe,Avenue,CFL,147.34792210051,-42.9142089945395,42.0
Sandy Bay,Road,MV,147.337574852252,-42.9041969345268,400.0
Liverpool,Crescent,LED,147.312014631483,-42.8902705009595,18.0
Liverpool,Crescent,LED,147.312014631483,-42.8902705009595,18.0
Brooker,Avenue,HPS,147.31643879293,-42.8568319066425,150.0
Nelson,Road,LED,147.326332667165,-42.9085623171456,18.0
Campbell,Street,MV,147.326503749794,-42.8766157257207,250.0
Brooker,Avenue,HPS,147.316866284816,-42.8534770654315,250.0
Brooker,Avenue,HPS,147.316617054876,-42.856489877684,250.0
Brooker,Avenue,HPS,147.317145916893,-42.8543297245249,250.0
Domain,Highway,HPS,147.315872556936,-42.8566750208982,150.0
Brooker,Avenue,HPS,147.316700488091,-42.8560020005534,250.0
Brooker,Avenue,HPS,147.316656696297,-42.8562494074112,250.0
Brooker,Avenue,HPS,147.314911664246,-42.8616137713086,250.0
Brooker,Avenue,HPS,147.316651828008,-42.8531835362417,250.0
Brooker,Avenue,HPS,147.315654890692,-42.8580861131589,250.0
Brooker,Avenue,HPS,147.314955040873,-42.8603698309924,250.0
Domain,Highway,HPS,147.316100420663,-42.8566412525178,150.0
Brooker,Avenue,HPS,147.315108726678,-42.8517971749264,250.0
Nanny Goat,Lane,MV,147.330411380504,-42.8923673434672,80.0
Brooker,Avenue,HPS,147.315335675426,-42.858115605308,250.0
Brooker,Avenue,HPS,147.315732151484,-42.857321812624,150.0
Brooker,Avenue,HPS,147.315552007599,-42.8571406109893,150.0
Brooker,Avenue,HPS,147.315572692505,-42.8569742565986,150.0
Brooker,Avenue,HPS,147.315663359263,-42.8525783530243,250.0
Brooker,Avenue,HPS,147.316188134945,-42.8530003177412,250.0
Brooker,Avenue,HPS,147.316561737615,-42.8556463594119,250.0
Brooker,Avenue,HPS,147.316143434708,-42.8568191686645,250.0
Brooker,Avenue,HPS,147.314880855615,-42.8594129966232,250.0
Brooker,Avenue,HPS,147.316914563799,-42.8545889255699,250.0
Brooker,Avenue,HPS,147.315596581774,-42.8577585231357,250.0
